Account length,International plan,Voice mail plan,Number voice mail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total charge
135,0,0,0,154.4,130,203.8,90,158.7,59,11.8,3,0,53.9
73,0,0,0,234.7,102,195.7,110,253.4,71,8.4,8,2,70.2
48,0,0,0,240,88,141,117,128.9,137,7.1,9,1,60.51
125,1,0,0,298.4,78,270.5,142,107.3,84,12.2,2,0,81.84
100,0,0,0,166,102,236.1,97,134.3,93,10.9,4,1,57.27
165,0,1,33,111.6,140,213.3,111,267.6,115,16,3,0,53.46
64,0,0,0,174.5,98,180.2,103,179,89,10.7,2,2,55.94
116,1,1,27,175.5,137,210.6,60,294.8,121,6.9,5,1,62.87
147,1,1,35,157.5,109,189.6,67,227,76,11.1,2,3,56.12
115,0,0,0,206.2,113,176.4,102,297.1,119,11,7,1,66.38
84,0,1,35,207.5,138,201,116,164.5,107,7.5,16,4,61.8
86,0,1,16,144.8,105,206.2,111,255.4,117,11.6,2,4,56.77
134,0,0,0,258.8,85,129.5,114,193.6,106,10.9,7,2,66.66
105,0,0,0,226.9,106,182.2,77,203.9,107,11.6,2,0,66.37
88,0,0,0,152.9,119,171.2,107,257,106,12,5,2,55.35
90,0,1,27,156.7,51,236.5,118,123.2,111,12.6,6,2,55.68
86,0,0,0,150.8,85,295.9,88,247.2,104,12.5,1,1,65.29
37,0,0,0,221,126,204.5,110,118,98,6.8,3,4,62.1
141,0,1,32,322.4,92,283.2,107,209.5,111,6.7,3,1,90.12
148,0,0,0,153.6,148,262.1,87,225.5,99,9.8,3,2,61.19
163,0,1,22,215.1,91,138.9,102,146.2,109,12.4,2,2,58.31
89,0,1,35,174.4,108,196.7,100,127.4,74,11.8,3,1,55.29
63,0,0,0,180.5,126,230,98,232.5,73,10.6,3,0,63.56
102,0,0,0,123.1,106,182,102,244.6,75,12.6,7,2,50.81
76,0,0,0,165.7,94,257.4,80,170.8,114,10,4,1,60.44
104,0,0,0,200.2,92,118.7,87,236.6,65,6,6,2,56.39
109,0,0,0,154.8,82,287.7,109,208.4,80,5.9,9,3,61.74
105,0,0,0,125.4,116,261.5,95,241.6,104,11.4,9,2,57.5
63,0,1,33,184.2,111,312.6,89,264,55,12.2,4,1,73.05
105,0,1,24,274.7,99,193.5,118,299.6,109,10.8,3,3,79.55
68,1,1,39,142,140,241.6,89,302,72,11.3,5,1,61.32
63,1,1,21,151.5,99,147.8,89,210.4,114,10,4,1,50.49
74,0,0,0,124.8,114,133,121,160.3,85,10.6,7,3,42.6
76,0,0,0,179.2,85,222.9,66,188.2,113,12.4,2,0,61.23
91,1,0,0,246.4,110,182,98,157.6,106,12.1,2,2,67.72
101,0,0,0,232.7,114,186.4,123,153.3,122,11.5,6,5,65.41
116,0,0,0,288,120,255.8,90,233.4,99,13.4,4,0,84.82
131,0,1,23,170.8,145,236.7,93,294.5,100,12.7,1,1,65.84
84,0,0,0,216.1,114,197.5,107,217.8,104,9.8,3,1,65.98
104,0,0,0,138.7,100,215.4,58,164.3,98,4.9,4,2,50.6
108,0,0,0,210.7,112,238.7,73,253.6,90,9.2,5,3,70
111,0,0,0,181.8,117,158.1,91,266.2,123,9.7,9,0,58.95
155,0,1,30,61.6,103,255.1,110,225.9,96,12.4,5,1,45.67
66,0,0,0,207.7,85,196.7,112,261.7,83,6.8,3,1,65.65
64,0,0,0,219.2,73,167,65,161.4,119,10,5,1,61.42
69,0,0,0,227,122,258.7,111,169.7,87,8.9,1,2,70.62
116,0,0,0,245.9,73,240.1,87,158.7,89,8.9,5,3,71.75
101,0,0,0,257.3,84,184.8,115,108.9,109,13.5,7,0,68
15,0,0,0,121.1,130,216,86,235.1,33,16.1,5,2,53.88
88,0,0,0,301.5,136,257.7,72,132.9,118,13.4,2,4,82.76
197,0,0,0,233.9,96,218.9,111,182.9,109,9.5,3,0,69.17
50,1,0,0,99.6,108,308.7,102,161.2,62,13.7,6,2,54.12
172,0,0,0,169.8,123,183.1,94,395,72,12.7,7,2,65.63
188,1,1,26,198.8,115,166.6,67,198.5,118,14.4,3,1,60.78
85,1,0,0,116.2,86,229.7,127,204.2,109,10.1,3,3,51.19
103,1,0,0,255.9,128,140.9,92,308.9,130,12.1,2,1,72.65
136,0,1,27,187.7,84,221,147,145.7,110,10,4,3,59.96
155,0,1,21,195.9,91,213.9,84,88.2,111,8.6,4,0,57.77
145,0,0,0,129.4,97,185.4,101,204.7,106,1.1,2,2,47.27
116,0,1,12,221,108,151,118,179,80,9,6,2,60.9
152,0,0,0,140.5,92,186.8,96,227,89,9.5,5,2,52.56
65,1,0,0,277.9,123,155.8,112,256.9,71,9.2,10,0,74.52
180,0,0,0,224.9,105,250,101,216.1,73,6.7,5,3,71.01
67,0,0,0,109.1,117,217.4,124,188.4,141,12.8,6,0,48.97
60,0,0,0,207.8,109,123.5,112,291.6,115,5.7,9,0,60.49
138,0,0,0,205.9,96,257.1,94,209,63,12.1,8,0,69.52
44,0,0,0,308.6,139,150.8,94,198.7,66,7.3,3,4,76.19
25,0,0,0,242.6,69,209,117,219.7,82,14.4,6,2,72.79
145,0,0,0,229.6,82,138.1,103,250.8,109,3.3,3,1,62.95
122,0,1,28,166,62,233.9,88,170.1,84,7.7,3,2,57.83
121,0,0,0,144.8,126,200.6,82,208.8,81,13.3,9,0,54.66
55,1,0,0,106.1,77,123.5,100,96.4,92,12.9,3,0,36.36
77,0,0,0,221.8,84,166,125,210.2,72,13.2,4,1,64.84
12,0,0,0,204.6,98,212.5,90,182.1,95,9.8,7,2,63.68
64,0,0,0,213.5,93,166.6,114,122,78,14.1,3,3,59.76
92,0,1,44,152,95,274.9,73,162.4,121,10,1,2,59.22
125,1,1,29,260.8,81,163.7,112,271.7,117,17,6,1,75.07
160,0,0,0,166.4,117,317,129,160.4,121,10,2,1,65.16
79,0,0,0,177.9,83,167.3,84,223.7,142,15.2,8,0,58.63
36,0,0,0,235.1,97,196.8,104,259.7,110,7,7,3,70.28
102,0,0,0,186.8,92,173.7,123,250.9,131,9.7,4,2,60.43
138,1,0,0,268.4,81,174.4,115,193.5,96,11.6,4,1,72.29
164,0,0,0,192.1,95,249.8,94,132.6,100,7.3,3,3,61.83
125,0,0,0,240.7,82,269.4,85,187.1,74,10.1,3,0,74.97
72,0,0,0,179.9,113,149.8,112,168.2,79,9.8,7,2,53.53
74,0,0,0,314.1,86,222.4,99,259,121,12.3,5,3,87.28
134,0,1,41,162,82,324.7,77,160.1,112,11.9,5,0,65.55
145,0,0,0,175.8,89,274.3,119,226.6,69,12.4,4,1,66.76
136,0,0,0,109.4,91,207.5,111,135,107,11.6,5,0,45.45
209,0,0,0,255.1,124,230.6,110,218,69,8.5,5,3,75.08
66,1,0,0,208.7,84,173.3,88,264.7,107,8.3,3,3,64.36
152,0,1,20,214.6,108,96.6,82,170.7,145,7.9,5,1,54.5
162,0,0,0,49.2,121,143.9,136,203,97,12.1,13,1,33
72,0,0,0,141.3,133,134.9,96,227.5,97,11.2,3,2,48.75
101,0,0,0,253.2,89,237.9,114,154.3,85,9.7,7,4,72.82
125,0,0,0,206,128,198.1,71,135.9,116,13.2,3,0,61.54
46,0,0,0,40.4,105,172.4,83,145.1,89,9,2,2,30.48
132,0,0,0,291.2,104,234.2,132,191.7,87,8.9,3,1,80.44
193,0,1,31,71.2,58,124.7,105,155.5,108,11.7,3,0,32.86
63,0,0,0,261.8,69,245,135,202.1,94,14.7,4,0,78.4
124,0,0,0,191.3,134,261.5,113,182.3,111,10,3,1,65.65
144,0,0,0,133.3,101,255.5,127,228.6,68,11.6,2,0,57.8
116,0,1,24,183.6,138,203.8,90,166.9,89,6,3,2,57.66
189,0,1,30,155.2,116,195.5,50,170.1,108,15.4,6,1,54.81
97,0,1,28,283.1,93,185.4,98,312.8,78,6.1,8,1,79.62
137,0,1,50,186.5,94,178,106,215.6,100,12.1,4,2,59.81
142,0,1,38,163.3,104,136,114,249.1,127,4.3,6,0,51.69
84,0,0,0,203.4,125,182.9,88,213.7,121,13.8,2,1,63.48
119,0,1,19,178.1,110,212.8,100,226.3,123,10,6,1,61.25
158,0,0,0,195.9,103,89.1,95,302.2,82,10.3,3,1,57.25
50,0,0,0,295.3,127,127.4,100,166.8,105,9.6,6,1,71.13
98,0,0,0,136.1,82,156.3,118,158.8,83,10.1,5,2,46.31
101,0,1,24,114.1,95,161.5,86,176.3,90,13,9,2,44.57
182,0,0,0,279.1,124,180.5,108,217.5,104,9.5,11,2,75.15
51,0,0,0,169.3,111,139.5,69,197,87,12,3,0,52.75
117,0,0,0,214.4,94,138,149,148.7,102,9.9,1,2,57.54
92,1,0,0,255.8,125,142.7,111,181.2,101,11.7,3,0,66.93
86,0,0,0,148.2,71,285.1,91,166.4,155,6.2,3,2,58.58
122,0,0,0,119.3,93,223.9,103,211.9,122,8.7,4,2,51.2
156,0,1,27,192.3,137,199.9,115,244.2,112,14.8,8,1,64.67
127,0,0,0,245.2,91,217.2,92,243.1,128,13.9,6,0,74.83
130,1,0,0,216.2,106,363.7,86,126.7,123,16.9,2,5,77.92
158,0,0,0,172.4,114,256.6,69,235.3,104,0,0,2,61.71
145,1,1,30,175.3,107,153.3,116,233.6,85,11.1,3,1,56.34
90,1,1,26,169,104,188.8,104,213.3,76,13.3,3,0,57.97
127,0,1,27,2.6,113,254,102,242.7,156,9.2,5,3,35.43
109,0,0,0,184.1,143,211.7,105,243,116,9.9,2,1,62.89
88,0,0,0,181.9,90,151.5,87,143,100,7.5,3,1,52.27
101,0,1,9,160.1,116,210,121,139.1,65,10.8,9,0,54.25
171,0,0,0,189.8,122,173.7,85,257.1,84,10.3,1,0,61.38
21,0,0,0,223.2,142,216.5,114,214.7,111,12.4,2,1,69.35
145,0,1,31,216,94,225.1,123,234.7,109,10.7,1,2,69.3
90,0,0,0,198.5,124,266.6,100,243.3,80,8,7,2,69.52
33,0,0,0,159.5,115,195.4,118,102.4,86,7.1,7,1,50.26
61,0,1,40,105,78,180.6,100,174.1,115,10.2,2,2,43.78
107,0,0,0,204.5,108,162.4,110,155,102,13.4,1,3,59.17
147,0,0,0,274,92,231.8,82,283.6,83,6.2,1,0,80.71
117,0,0,0,158.7,84,181.7,91,177.3,67,7.7,10,2,52.48
95,0,0,0,229.9,116,202.4,110,171.4,105,14.2,6,1,67.82
186,0,0,0,137.8,97,187.7,118,146.4,85,8.7,6,1,48.32
128,0,0,0,179.4,94,270.4,92,191,88,7.9,4,0,64.2
55,0,1,39,139.3,101,178.3,117,246.5,104,8.1,1,3,52.12
134,0,0,0,7.8,86,171.4,100,186.5,80,12.9,2,2,27.77
96,0,1,23,183.1,88,147.4,89,350.2,108,11.3,7,1,62.47
107,0,0,0,206.9,79,262.4,117,149.3,69,10.7,3,0,67.08
123,0,0,0,140,106,153.7,101,50.1,87,12.5,1,2,42.49
35,0,0,0,179.2,59,283.3,101,285.4,83,5.8,7,2,68.95
74,0,0,0,177.4,136,240.3,104,237.3,133,12,3,0,64.51
130,0,0,0,115.6,129,167.8,104,141.8,124,12.6,9,1,43.69
137,1,0,0,237.3,103,176.7,84,263.4,81,14.2,4,0,71.04
88,0,0,0,181.5,116,187,119,220.3,96,10.5,7,1,59.51
80,0,0,0,51.5,90,164,98,169.4,80,9.5,4,3,32.89
116,0,1,19,155.7,104,185.4,118,192.7,116,8.2,2,3,53.11
123,0,1,23,245,88,265,105,239.7,108,14.9,3,2,78.99
120,0,0,0,131.7,99,163.1,109,201.1,116,10.7,3,1,48.19
146,1,0,0,111.1,126,313.4,95,215.7,82,10.5,6,1,58.08
106,0,1,9,88.5,100,324.8,109,79.9,86,8.2,4,3,48.47
121,0,1,44,116,85,150.1,120,246.8,98,12,2,1,46.83
137,0,0,0,155.5,81,133.1,94,253.1,77,9.1,2,1,51.6
84,0,1,30,106.5,65,225.7,108,188.6,61,5.7,3,2,47.32
67,0,1,31,175.2,68,199.2,73,219.8,99,13.2,6,1,60.16
161,0,0,0,154.7,84,177.8,125,172.9,90,5.9,2,4,50.78
134,0,1,34,247.2,105,225.5,133,186.3,76,6.1,5,2,71.22
62,1,1,32,218.4,93,236.7,132,192.2,137,13.2,3,0,69.46
120,0,1,24,227.5,81,234.9,71,166.4,128,9,13,1,68.57
130,0,1,30,185,117,249.5,141,157.8,103,7.4,7,0,61.76
20,0,0,0,186.8,89,253.4,51,273.1,105,12.3,6,2,68.91
68,0,0,0,158.8,119,211.8,105,198.1,101,10.3,3,1,56.69
112,0,0,0,208.7,150,212.8,104,178.1,98,8.5,4,0,63.88
77,0,0,0,185.9,95,212,98,282.3,81,11.3,4,3,65.37
109,0,0,0,222.5,74,169.7,75,264.3,94,9,3,2,66.57
108,0,0,0,201.1,101,170.7,86,237.4,113,11.6,3,3,62.51
79,0,1,17,167.9,114,243.7,93,211.9,114,9.1,2,1,61.25
119,0,0,0,239.1,88,243.5,79,230.9,92,10.9,3,3,74.68
38,0,0,0,175.7,109,211.8,97,137.9,109,9.2,3,5,56.56
109,0,1,29,111.2,90,263.5,98,224.7,128,9,6,6,53.84
78,0,0,0,87.7,74,214.8,58,201.3,147,10.8,6,1,45.15
134,0,0,0,244.1,99,246.9,111,200,133,7.2,2,0,73.43
47,0,1,27,165,89,127.3,118,284.4,95,7.7,4,2,53.75
59,0,1,27,127.4,110,103.3,99,164.2,73,9.1,3,0,40.29
151,0,0,0,194.8,106,292.7,103,224.6,82,5.5,3,0,69.6
129,0,0,0,54.7,131,256.1,105,176.6,135,11.1,4,1,42.02
107,0,1,27,283.4,104,224.1,152,241.3,63,14.4,7,2,81.98
137,1,0,0,258,112,246.5,117,173.2,100,10.9,3,0,75.54
76,0,0,0,90.5,142,211.7,75,194.9,76,9.3,2,1,44.66
24,0,0,0,235.6,132,115.9,129,185.4,136,16.2,2,0,62.61
169,0,0,0,142.5,82,231.4,110,131.2,67,10,4,2,52.5
30,0,0,0,54,68,179.3,96,247.2,101,10.2,8,1,38.29
70,0,0,0,214.8,87,131,114,216.9,104,9.4,3,3,59.96
52,1,0,0,251.4,118,196.6,80,192,53,11,2,0,71.06
3,0,0,0,139,99,250.7,108,286.2,87,6.1,3,4,59.47
38,0,0,0,117.3,114,208.7,105,203.4,98,14.4,2,2,50.72
104,0,0,0,264,108,132.2,75,177.7,91,10.6,8,3,66.98
27,0,0,0,82.6,105,204,99,224.2,122,9.1,4,1,43.93
166,1,1,28,175.8,126,253.6,76,128.5,72,11.4,5,1,60.31
13,0,0,0,220.4,100,211.2,79,259.3,112,13.6,8,2,70.76
52,0,0,0,217,104,152.3,83,134.3,109,11.8,4,2,59.07
114,0,1,25,129,77,290,110,177.1,110,11.6,5,1,57.68
156,0,0,0,150.5,106,152.9,112,215.9,86,3.5,3,1,49.26
90,0,1,42,193.3,66,263.3,85,214.4,97,11.1,4,0,67.89
62,0,0,0,189.5,122,103.8,95,180.6,106,10.8,5,2,52.09
82,0,1,33,137.8,95,235.5,128,268.1,70,11,6,2,58.48
52,0,0,0,129.3,80,142.7,101,258.3,89,12.3,4,3,49.05
146,0,0,0,115.6,77,213.6,100,218.4,72,10.7,6,1,50.53
120,0,1,23,221.9,114,254.7,84,250.5,117,7.2,5,2,72.58
130,0,0,0,263.7,113,186.5,103,195.3,99,18.3,6,1,74.41
90,0,0,0,61.3,91,194.4,94,143.1,80,11.4,9,1,36.46
147,1,0,0,183.8,113,164.7,110,111,87,10.1,4,1,52.98
159,0,0,0,167.4,68,143.8,74,140.1,111,10.3,3,0,49.76
74,0,1,27,154.1,122,195.3,150,276.7,86,13.2,2,4,58.81
130,0,0,0,252,101,170.2,105,209.2,64,5.7,5,0,68.26
155,1,0,0,163.1,94,291.7,108,96.4,111,11.2,3,0,59.88
87,0,0,0,198.3,80,187,89,133.5,96,16.6,4,2,60.1
81,0,0,0,324.7,48,236.4,82,187.6,78,13.1,5,0,87.27
99,0,0,0,128.3,78,215.3,120,143.7,140,14.3,9,2,50.44
131,0,0,0,187.9,110,200.5,101,202.6,125,10.2,11,2,60.85
89,0,0,0,129.2,71,214.1,68,214.9,100,10.3,4,5,52.61
123,1,0,0,125.5,106,128.9,96,251.9,129,6.3,6,4,45.34
130,0,1,26,257.2,108,224.3,122,204,118,12.6,4,1,75.37
99,0,0,0,124.6,90,146.4,70,169.4,95,10.5,6,1,44.08
36,0,0,0,175.1,144,216.9,69,243.7,146,9.9,3,1,61.85
87,0,0,0,124.3,91,173.4,105,256.3,109,7.5,5,3,49.43
139,0,0,0,271.6,130,156,131,136.3,108,11.6,9,2,68.69
189,0,0,0,219.9,80,143.3,117,130.6,69,11.7,7,1,58.6
96,0,1,33,183.3,115,201.4,87,177.4,84,10.4,15,3,59.07
112,0,0,0,101.1,119,214.4,67,179.5,112,10.3,5,2,46.27
75,0,0,0,203.3,70,228.9,97,222.2,118,14.3,3,1,67.88
178,0,1,35,175.4,88,190,65,138.7,94,10.5,3,2,55.05
112,0,0,0,266,97,214.6,94,306.2,100,14.2,2,2,81.07
108,0,1,41,171.6,110,136.1,78,183.4,103,10.8,7,0,51.91
100,0,0,0,78.7,98,225.6,102,150.4,106,14,8,0,43.11
121,0,1,20,211.9,110,215.1,120,238.5,107,9.4,2,0,67.57
116,0,0,0,63.7,101,195.8,95,210.1,87,10,6,1,39.62
161,0,0,0,173.4,100,213.7,74,141.5,69,11.5,4,1,57.12
19,1,0,0,237.7,98,207.1,121,182.2,95,4.5,4,0,67.43
104,0,0,0,225.9,123,162.8,106,272.1,85,10.1,4,1,67.21
119,1,1,32,173,101,209.4,93,231.1,91,12.2,4,0,60.9
125,0,0,0,224.9,102,143.8,87,198.9,105,8,2,0,61.56
156,0,0,0,237.7,122,181.5,91,185.7,151,7.7,4,1,66.28
109,0,0,0,137,128,217,116,182.1,86,10,5,2,52.63
95,0,0,0,142.5,109,176.1,107,189.6,88,8.2,3,2,49.94
90,0,0,0,142.4,126,126.2,118,274.2,71,4.6,4,1,48.52
105,0,1,21,147,112,197.3,43,267.4,93,8.7,3,2,56.14
101,0,0,0,220.3,124,188.6,101,278.4,98,10.6,4,1,68.87
95,0,0,0,149.2,96,260.7,116,201,120,8.1,2,1,58.76
123,0,0,0,204.4,88,137.5,111,226,100,10,4,0,59.31
160,0,0,0,216.8,77,207.3,117,228.6,117,5.6,2,1,66.28
141,0,1,28,308,123,247.8,128,152.9,103,7.4,3,1,82.3
87,0,0,0,58,125,67.5,116,185.9,136,11.5,3,0,27.08
81,0,0,0,173.2,80,236.2,94,240.2,84,11.8,6,2,63.52
75,0,1,19,210.3,90,241.8,87,215.7,102,13.1,3,4,69.55
126,0,1,24,58.9,125,305.5,90,158.9,73,12.1,6,0,46.4
28,0,0,0,236.8,102,167.1,87,280.2,115,9.7,3,3,69.69
153,0,0,0,228.9,102,160.7,136,203.1,109,12.5,2,0,65.09
97,0,1,32,90,87,276.3,113,185.2,107,8.6,6,2,49.44
115,0,0,0,146.7,128,106.2,74,197.7,104,11.1,4,2,45.87
95,0,0,0,237.3,83,154,65,237,105,11.2,6,1,67.12
17,1,0,0,162.8,118,229.6,91,332.7,94,13.6,3,0,65.84
105,0,1,20,186.9,114,256.3,91,334.7,104,8.9,2,1,71.02
121,0,0,0,86.1,100,259.8,113,148,79,9.1,9,2,45.84
125,0,0,0,212.3,89,215.4,127,186.8,73,11.3,2,2,65.86
124,0,0,0,151,98,120.6,119,152.8,81,9.2,2,2,45.28
35,0,0,0,158.6,67,130.4,96,229.8,80,6.9,5,2,50.24
134,0,0,0,296,93,226.4,117,246.8,98,12.3,10,0,83.99
123,0,1,32,212.3,77,251.5,78,208.7,85,6.6,2,3,68.64
124,0,0,0,234.4,61,179.3,111,285.5,117,10.4,6,3,70.75
133,0,0,0,176.8,92,187.5,97,196.8,88,6.5,3,2,56.62
185,0,1,19,157.3,123,257.7,94,190.4,107,9.6,6,0,59.8
1,0,1,26,146.6,68,172.8,67,173.8,113,10,2,1,50.13
107,0,0,0,260.5,108,102.4,110,129.7,148,9.8,5,1,61.48
91,0,1,20,146.1,98,277.4,104,137.7,100,6.2,3,1,56.29
178,1,0,0,124.5,134,141.2,78,268.2,113,11.4,2,2,48.32
123,0,0,0,209.4,49,237.4,117,239.2,98,9.8,11,1,69.19
170,0,0,0,285.7,44,167.5,144,260,97,8.7,4,1,76.86
135,0,0,0,190.9,44,161.4,109,231.9,100,8.4,2,1,58.88
85,0,0,0,144.4,88,264.6,105,185.4,94,9.9,3,1,58.05
134,0,1,50,208.8,130,132.9,104,136.7,107,11.1,4,2,55.95
148,0,1,36,77.6,141,207,60,255.7,115,10.9,2,1,45.24
93,0,0,0,271.1,101,237.4,133,145.4,103,8.4,6,1,75.08
138,0,0,0,240.8,104,144.5,92,125.7,98,11.6,1,0,62.01
159,0,0,0,114.8,98,192.6,101,259,108,12.2,5,0,50.84
103,0,1,34,138.8,80,142,108,183.8,77,11.8,7,1,47.13
150,0,1,27,209.8,112,155,80,251.5,111,7.2,6,0,62.11
37,0,0,0,134.9,98,248.4,130,236.2,113,14.7,2,3,58.64
33,1,0,0,164,99,153.1,102,123.8,104,6.4,4,0,48.19
55,0,0,0,245.5,130,192.7,54,141.7,83,9.1,4,1,66.96
134,0,1,32,80.3,94,199.9,124,170.8,117,16.6,3,0,42.81
107,0,0,0,90.7,90,207.5,109,169.4,96,5.6,5,2,42.19
80,0,1,36,190.3,115,256.6,78,214.9,145,3.8,4,1,64.86
78,0,0,0,108.6,108,209.9,126,222.6,117,7.9,5,1,48.45
85,0,1,17,89.8,88,233.2,75,165.7,116,9.3,7,4,45.06
61,0,1,15,252.4,106,187.8,69,259.6,137,10,3,2,73.25
97,0,1,32,183.4,94,269.1,120,203.5,38,6.7,4,5,65.02
136,1,0,0,183.4,103,141.9,113,200.4,122,10.4,9,2,55.07
135,0,0,0,155.2,100,135.9,84,184.6,82,3.8,9,3,47.27
87,0,1,19,165.8,122,186.9,89,249.7,78,0,0,1,55.32
165,0,0,0,209.4,67,273.8,89,150.2,88,12.8,1,0,69.09
148,0,0,0,279.3,104,201.6,87,280.8,99,7.9,2,2,79.39
99,0,0,0,174.1,102,99.1,118,211.6,126,7.7,2,2,49.62
123,0,0,0,175.7,78,184.6,96,156.9,92,9.1,2,2,55.08
127,1,0,0,256.5,87,222.1,101,156.7,122,13,3,1,73.05
151,0,0,0,170.2,89,187.5,83,119.5,100,4.3,3,0,51.41
185,0,0,0,139.6,92,250.2,115,158.1,79,10.8,4,1,55.03
65,0,1,34,208.8,119,142.1,106,214.6,87,12.5,4,4,60.62
58,0,0,0,210.1,126,248.9,108,158.6,88,14.4,2,4,67.91
104,0,0,0,113.6,87,158.6,98,187.7,87,10.5,6,2,44.08
44,0,0,0,202.6,89,163,96,268.1,151,8.3,3,0,62.6
58,0,0,0,174.4,112,265.8,122,182.4,87,0,0,4,60.45
108,0,0,0,210.6,117,164.2,103,201.4,68,9.4,5,0,61.36
132,0,0,0,121.5,88,253,124,195.7,120,10.7,4,1,53.87
80,0,0,0,127.8,67,181.6,112,197.3,63,15.9,2,2,50.34
162,0,0,0,135.2,98,242,107,246.9,96,10.2,2,2,57.41
110,0,0,0,99.4,62,275,86,212.1,94,16.7,3,2,54.33
96,0,0,0,276.9,105,246.9,94,254.4,107,10.3,3,1,82.29
168,0,0,0,163.4,134,240.1,87,164,147,11.6,2,2,58.7
72,0,0,0,287.4,116,235.3,126,292.1,114,5,3,4,83.35
125,0,1,23,120.5,104,227.8,115,158.5,100,10.2,3,1,49.73
170,0,0,0,184.1,106,204.9,70,224.3,133,9.8,3,2,61.46
71,0,0,0,185,84,232.5,129,191.1,82,14.9,4,3,63.83
124,0,0,0,160.9,109,144.2,152,120.4,97,12.9,12,1,48.51
68,0,0,0,207.6,68,251.6,123,191.6,100,10.9,6,2,68.24
97,0,0,0,209.2,134,0,0,175.4,94,11.8,6,1,46.64
98,1,0,0,158.4,71,306.6,66,144.2,93,2.1,4,1,60.05
24,0,0,0,149,73,131,81,238.6,69,8.6,3,2,49.53
136,0,0,0,204.5,63,208.8,95,224,119,9.8,2,0,65.25
44,0,0,0,288.8,86,175.9,87,215.4,106,9.5,2,0,76.31
96,0,1,40,108.6,90,206.4,154,126.3,118,13.4,4,0,45.3
31,0,0,0,97.5,129,260.4,78,88.7,100,7,5,1,44.59
72,0,0,0,166.5,102,261,103,262.7,85,13.3,5,0,65.91
24,0,0,0,156.2,104,90,101,205.1,116,7.3,5,1,45.4
112,0,1,31,225.2,89,256.8,117,249.7,87,11.5,1,4,74.46
117,1,0,0,287.4,118,259.6,84,153.2,86,10,3,1,80.52
137,0,1,19,175.3,96,241.3,146,211.4,109,7.8,2,0,61.93
136,0,0,0,102.1,75,219.5,97,73.7,92,9.8,5,0,41.99
95,0,0,0,157.9,103,259.6,90,230,117,14,2,0,63.04
82,0,1,19,146.5,73,246.4,65,199,114,4.1,4,1,55.92
145,0,0,0,245.8,116,286.7,91,240.7,115,9,13,1,79.42
56,1,0,0,177.7,114,215.6,110,236.7,67,10.5,5,1,62.03
155,1,0,0,250.8,146,152.5,105,148.1,104,10,5,2,64.96
133,0,0,0,117.8,100,199.2,105,244.1,119,11.8,4,0,51.13
53,0,0,0,119.7,113,189.7,84,256.2,108,12.9,7,2,51.48
123,0,0,0,242.2,87,226.1,101,268.6,121,8.2,3,5,74.69
136,0,0,0,163.4,83,249.3,119,249.7,90,9.8,4,7,62.86
57,0,0,0,161,113,208,134,208.1,81,8.4,4,3,56.68
62,0,0,0,128.7,111,169.5,104,193.6,97,10.3,5,1,47.78
112,0,0,0,81.6,94,268.1,112,140.8,75,8.6,18,1,45.32
55,0,1,20,207.7,91,199.7,113,216.5,110,7.3,1,1,63.99
95,0,0,0,128.6,115,216.2,88,255.3,96,6.3,2,6,53.43
125,0,0,0,233.3,65,209.8,93,210.6,109,9.1,4,1,69.43
1,0,0,0,182.1,106,134.9,106,152.3,75,10,3,5,51.98
98,0,1,36,168,81,163.2,125,172.7,120,8,2,6,52.36
105,0,0,0,251.6,88,175.1,103,184.4,112,5.4,5,1,67.41
113,0,1,30,183.8,102,183.4,123,235,52,11.6,7,0,60.55
99,0,0,0,256.4,44,214.5,105,233.7,75,7.9,1,3,74.47
103,0,0,0,180.2,134,97.7,85,181.7,134,8.4,3,1,49.38
177,0,0,0,227.8,81,161.8,97,217,106,8,5,1,64.4
149,0,1,20,147.8,132,276.8,94,149.9,110,10.2,6,0,58.16
160,0,0,0,234.9,136,270.8,134,219.3,101,13.9,2,1,76.57
116,0,0,0,110.9,54,213.4,82,186.2,116,7.9,2,2,47.5
90,0,1,22,124.5,94,231.7,90,222.2,108,6.4,12,1,52.59
148,1,0,0,233.5,81,187.7,71,122.3,97,9.6,2,0,63.74
147,0,1,35,197.3,134,141.1,99,212.1,90,10.1,4,2,57.8
95,0,0,0,58.2,96,202.1,126,210.5,97,10.4,5,0,39.35
201,0,0,0,212.7,72,225.2,90,195.1,99,7,6,1,65.97
80,0,0,0,151.5,89,131.7,78,235.3,131,11.8,4,0,50.73
122,1,0,0,146.3,117,218.7,93,236,97,11.5,5,1,57.19
132,0,0,0,195.1,100,148.8,95,224.5,117,6.7,2,0,57.73
83,0,0,0,208.9,71,214.8,92,247.9,108,13,5,1,68.44
99,0,0,0,135.7,107,208.4,103,209,95,8.8,3,7,52.56
84,0,0,0,225.9,86,275.6,105,201.4,108,14.3,3,3,74.75
46,0,0,0,122.2,67,167.2,62,194.8,98,9.7,6,1,46.37
87,0,0,0,153.3,106,224.5,117,273.4,152,8.9,5,2,59.84
150,0,0,0,214,117,192.4,89,242.6,99,7.9,4,1,65.78
73,0,0,0,194.8,112,167.2,85,100.3,61,10.8,6,1,54.76
7,0,0,0,206.7,87,281.1,83,158.5,77,11,5,3,69.13
